,truck_id,bridge_id,bridge_condition,bridge_length,start_time,end_time,wait_duration,seed
7701,Truck41358,1002011.0,D,11.2,5687.0,5733.182477501395,46.18247750139439,132
7702,Truck41359,1002011.0,D,11.2,5692.0,5745.24167584362,53.24167584362038,132
7703,Truck41360,1002011.0,D,11.2,5697.0,5750.869873691282,53.869873691282365,132
7704,Truck41361,1002011.0,D,11.2,5702.0,5744.8663304496695,42.86633044966986,132
7705,Truck41362,1002011.0,D,11.2,5707.0,5755.815083315714,48.815083315714645,132
7706,Truck41363,1002011.0,D,11.2,5712.0,5752.107683369633,40.10768336963375,132
7707,Truck41364,1002011.0,D,11.2,5717.0,5751.807761522,34.80776152199972,132
7708,Truck41365,1002011.0,D,11.2,5722.0,5764.000316745154,42.00031674515374,132
7709,Truck41366,1002011.0,D,11.2,5727.0,5774.906286291119,47.906286291119144,132
7710,Truck41367,1002011.0,D,11.2,5732.0,5755.4692914282905,23.469291428290656,132
7711,Truck41368,1002011.0,D,11.2,5737.0,5771.31323546204,34.31323546203977,132
7712,Truck41369,1002011.0,D,11.2,5742.0,5766.760590805427,24.760590805426794,132
7713,Truck41370,1002011.0,D,11.2,5747.0,5780.878379904862,33.87837990486237,132
7714,Truck41371,1002011.0,D,11.2,5752.0,5769.590584618892,17.59058461889196,132
7715,Truck41372,1002011.0,D,11.2,5757.0,5813.0500366731385,56.05003667313887,132
7716,Truck41373,1002011.0,D,11.2,5762.0,5782.462365173364,20.46236517336326,132
7717,Truck41374,1002011.0,D,11.2,5767.0,5794.7071098462975,27.707109846297584,132
7718,Truck41375,1002011.0,D,11.2,5772.0,5808.298680726644,36.29868072664472,132
7719,Truck41376,1002011.0,D,11.2,5777.0,5804.3721844708925,27.37218447089228,132
7720,Truck41377,1002011.0,D,11.2,5782.0,5835.4237845050675,53.4237845050673,132
7721,Truck41378,1002011.0,D,11.2,5787.0,5833.942393067191,46.942393067191006,132
7722,Truck41379,1002011.0,D,11.2,5792.0,5849.708052812378,57.708052812377666,132
7723,Truck41380,1002011.0,D,11.2,5797.0,5832.367361331893,35.36736133189337,132
7724,Truck41381,1002011.0,D,11.2,5802.0,5843.21230523896,41.212305238959495,132
7725,Truck41382,1002011.0,D,11.2,5807.0,5850.09604649434,43.09604649434044,132
7726,Truck41383,1002011.0,D,11.2,5812.0,5863.54091748783,51.54091748782983,132
7727,Truck41384,1002011.0,D,11.2,5817.0,5848.522088163524,31.52208816352414,132
7728,Truck41385,1002011.0,D,11.2,5822.0,5846.239444238116,24.2394442381164,132
7729,Truck41386,1002011.0,D,11.2,5827.0,5843.930195962293,16.930195962292906,132
7730,Truck41387,1002011.0,D,11.2,5832.0,5861.747370895179,29.74737089517973,132
7731,Truck41388,1002011.0,D,11.2,5837.0,5896.89354278616,59.89354278615994,132
7732,Truck41389,1002011.0,D,11.2,5842.0,5885.272248707376,43.2722487073758,132
7733,Truck41390,1002011.0,D,11.2,5847.0,5903.848493834759,56.8484938347591,132
7734,Truck41391,1002011.0,D,11.2,5852.0,5868.830580981165,16.83058098116587,132
7735,Truck41392,1002011.0,D,11.2,5857.0,5915.074780314571,58.0747803145716,132
7736,Truck41393,1002011.0,D,11.2,5862.0,5918.135992584655,56.13599258465495,132
7737,Truck41394,1002011.0,D,11.2,5867.0,5882.169097738065,15.169097738064535,132
7738,Truck41395,1002011.0,D,11.2,5872.0,5927.51225307983,55.512253079830124,132
7739,Truck41396,1002011.0,D,11.2,5877.0,5923.503936224677,46.503936224676934,132
7740,Truck41397,1002011.0,D,11.2,5882.0,5937.456047802225,55.45604780222503,132
7741,Truck41398,1002011.0,D,11.2,5887.0,5921.986126689511,34.986126689511664,132
7742,Truck41399,1002011.0,D,11.2,5892.0,5945.313435578196,53.31343557819569,132
7743,Truck41400,1002011.0,D,11.2,5897.0,5925.706317992562,28.706317992561758,132
7744,Truck41401,1002011.0,D,11.2,5902.0,5946.86277657997,44.862776579969754,132
7745,Truck41402,1002011.0,D,11.2,5907.0,5954.933690862779,47.9336908627795,132
7746,Truck41403,1002011.0,D,11.2,5912.0,5957.435234079487,45.435234079486776,132
7747,Truck41404,1002011.0,D,11.2,5917.0,5976.057904728699,59.057904728699356,132
7748,Truck41405,1002011.0,D,11.2,5922.0,5938.831769619035,16.831769619035487,132
7749,Truck41406,1002011.0,D,11.2,5927.0,5962.281233700922,35.281233700921845,132
